Date,below_Wickiup_Res,BENO,CENO,ARNO,HeadOfPark,LAPO
2024-12-21 20:00,107.00,471.00,0,0.00,438.03,80.10
2024-12-21 20:15,107.00,471.00,0,0.00,438.03,80.10
2024-12-21 20:30,107.00,471.00,0,0.00,438.03,80.10
2024-12-21 20:45,107.00,471.00,0,0.00,438.03,80.10
2024-12-21 21:00,107.00,471.00,0,0.00,438.03,80.10
2024-12-21 21:15,107.00,471.00,0,0.00,438.03,80.10
2024-12-21 21:30,107.00,475.00,0,0.00,441.75,80.10
2024-12-21 21:45,107.00,475.00,0,0.00,441.75,79.30
2024-12-21 22:00,107.00,475.00,0,0.00,441.75,80.10
2024-12-21 22:15,107.00,475.00,0,0.00,441.75,80.10
2024-12-21 22:30,107.00,475.00,0,0.00,441.75,80.10
2024-12-21 22:45,107.00,475.00,0,0.00,441.75,80.10
2024-12-21 23:00,107.00,475.00,0,0.00,441.75,80.10
2024-12-21 23:15,107.00,475.00,0,0.00,441.75,80.10
2024-12-21 23:30,107.00,475.00,0,0.00,441.75,80.10
2024-12-21 23:45,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 00:00,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 00:15,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 00:30,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 00:45,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 01:00,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 01:15,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 01:30,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 01:45,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 02:00,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 02:15,107.00,475.00,0,0.00,441.75,80.10
2024-12-22 02:30,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 02:45,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 03:00,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 03:15,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 03:30,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 03:45,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 04:00,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 04:15,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 04:30,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 04:45,107.00,478.00,0,0.00,444.54,80.10
2024-12-22 05:00,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 05:15,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 05:30,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 05:45,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 06:00,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 06:15,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 06:30,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 06:45,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 07:00,107.00,478.00,0,0.00,444.54,81.00
2024-12-22 07:15,107.00,478.00,0,0.00,444.54,81.80
2024-12-22 07:30,107.00,478.00,0,0.00,444.54,81.80
2024-12-22 07:45,107.00,478.00,0,0.00,444.54,81.80
2024-12-22 08:00,107.00,478.00,0,0.00,444.54,81.80
2024-12-22 08:15,107.00,478.00,0,0.00,444.54,81.80
2024-12-22 08:30,107.00,478.00,0,0.00,444.54,81.80
2024-12-22 08:45,107.00,478.00,0,0.00,444.54,82.70
2024-12-22 09:00,107.00,478.00,0,0.00,444.54,82.70
2024-12-22 09:15,107.00,478.00,0,0.00,444.54,82.70
2024-12-22 09:30,107.00,478.00,0,0.00,444.54,82.70
2024-12-22 09:45,107.00,478.00,0,0.00,444.54,82.70
2024-12-22 10:00,107.00,478.00,0,0.00,444.54,82.70
2024-12-22 10:15,107.00,478.00,0,0.00,444.54,83.50
2024-12-22 10:30,107.00,478.00,0,0.00,444.54,83.50
2024-12-22 10:45,107.00,478.00,0,0.00,444.54,83.50
2024-12-22 11:00,107.00,478.00,0,0.00,444.54,83.50
2024-12-22 11:15,107.00,478.00,0,0.00,444.54,83.50
2024-12-22 11:30,107.00,478.00,0,0.00,444.54,83.50
2024-12-22 11:45,107.00,478.00,0,0.00,444.54,83.50
2024-12-22 12:00,107.00,478.00,0,0.00,444.54,84.40
2024-12-22 12:15,107.00,482.00,0,0.00,448.26,84.40
2024-12-22 12:30,107.00,478.00,0,0.00,444.54,84.40
2024-12-22 12:45,107.00,482.00,0,0.00,448.26,84.40
2024-12-22 13:00,107.00,482.00,0,0.00,448.26,84.40
2024-12-22 13:15,107.00,482.00,0,0.00,448.26,84.40
2024-12-22 13:30,107.00,482.00,0,0.00,448.26,84.40
2024-12-22 13:45,107.00,482.00,0,0.00,448.26,85.20
2024-12-22 14:00,107.00,482.00,0,0.00,448.26,85.20
2024-12-22 14:15,107.00,482.00,0,0.00,448.26,85.20
2024-12-22 14:30,107.00,482.00,0,0.00,448.26,85.20
2024-12-22 14:45,107.00,482.00,0,0.00,448.26,85.20
2024-12-22 15:00,107.00,482.00,0,0.00,448.26,86.10
2024-12-22 15:15,107.00,486.00,0,0.00,451.98,86.10
2024-12-22 15:30,107.00,486.00,0,0.00,451.98,86.10
2024-12-22 15:45,107.00,486.00,0,0.00,451.98,86.90
2024-12-22 16:00,107.00,486.00,0,0.00,451.98,86.90
2024-12-22 16:15,107.00,486.00,0,0.00,451.98,86.90
2024-12-22 16:30,107.00,486.00,0,0.00,451.98,86.90
2024-12-22 16:45,107.00,486.00,0,0.00,451.98,86.90
2024-12-22 17:00,107.00,486.00,0,0.00,451.98,86.90
2024-12-22 17:15,107.00,486.00,0,0.00,451.98,86.90
2024-12-22 17:30,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 17:45,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 18:00,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 18:15,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 18:30,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 18:45,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 19:00,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 19:15,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 19:30,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 19:45,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 20:00,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 20:15,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 20:30,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 20:45,107.00,486.00,0,0.00,451.98,87.80
2024-12-22 21:00,107.00,486.00,0,0.00,451.98,88.60
2024-12-22 21:15,107.00,486.00,0,0.00,451.98,88.60
2024-12-22 21:30,107.00,486.00,0,0.00,451.98,88.60
2024-12-22 21:45,107.00,490.00,0,0.00,455.7,88.60
2024-12-22 22:00,107.00,490.00,0,0.00,455.7,88.60
2024-12-22 22:15,107.00,490.00,0,0.00,455.7,88.60
2024-12-22 22:30,107.00,490.00,0,0.00,455.7,88.60
2024-12-22 22:45,107.00,490.00,0,0.00,455.7,88.60
2024-12-22 23:00,107.00,490.00,0,0.00,455.7,89.50
2024-12-22 23:15,107.00,490.00,0,0.00,455.7,89.50
2024-12-22 23:30,107.00,490.00,0,0.00,455.7,89.50
2024-12-22 23:45,107.00,490.00,0,0.00,455.7,89.50
2024-12-23 00:00,107.00,490.00,0,0.00,455.7,89.50
2024-12-23 00:15,107.00,493.00,0,0.00,458.49,89.50
2024-12-23 00:30,107.00,493.00,0,0.00,458.49,90.40
2024-12-23 00:45,107.00,493.00,0,0.00,458.49,90.40
2024-12-23 01:00,107.00,493.00,0,0.00,458.49,90.40
2024-12-23 01:15,107.00,493.00,0,0.00,458.49,90.40
2024-12-23 01:30,107.00,493.00,0,0.00,458.49,90.40
2024-12-23 01:45,107.00,493.00,0,0.00,458.49,90.40
2024-12-23 02:00,107.00,493.00,0,0.00,458.49,90.40
2024-12-23 02:15,107.00,493.00,0,0.00,458.49,91.20
2024-12-23 02:30,107.00,493.00,0,0.00,458.49,91.20
2024-12-23 02:45,107.00,493.00,0,0.00,458.49,91.20
2024-12-23 03:00,107.00,493.00,0,0.00,458.49,91.20
2024-12-23 03:15,107.00,493.00,0,0.00,458.49,91.20
2024-12-23 03:30,107.00,493.00,0,0.00,458.49,91.20
2024-12-23 03:45,107.00,493.00,0,0.00,458.49,92.10
2024-12-23 04:00,107.00,497.00,0,0.00,462.21,92.10
2024-12-23 04:15,107.00,493.00,0,0.00,458.49,91.20
2024-12-23 04:30,107.00,493.00,0,0.00,458.49,91.20
2024-12-23 04:45,107.00,493.00,0,0.00,458.49,92.10
2024-12-23 05:00,107.00,497.00,0,0.00,462.21,92.10
2024-12-23 05:15,107.00,497.00,0,0.00,462.21,92.10
2024-12-23 05:30,107.00,497.00,0,0.00,462.21,92.10
2024-12-23 05:45,107.00,493.00,0,0.00,458.49,92.10
2024-12-23 06:00,107.00,497.00,0,0.00,462.21,93.00
2024-12-23 06:15,107.00,497.00,0,0.00,462.21,93.00
2024-12-23 06:30,107.00,497.00,0,0.00,462.21,93.90
2024-12-23 06:45,107.00,497.00,0,0.00,462.21,93.90
2024-12-23 07:00,107.00,497.00,0,0.00,462.21,94.70
2024-12-23 07:15,107.00,497.00,0,0.00,462.21,95.60
2024-12-23 07:30,107.00,497.00,0,0.00,462.21,95.60
2024-12-23 07:45,107.00,497.00,0,0.00,462.21,96.50
2024-12-23 08:00,107.00,497.00,0,0.00,462.21,97.40
2024-12-23 08:15,107.00,497.00,0,0.00,462.21,97.40
2024-12-23 08:30,107.00,497.00,0,0.00,462.21,98.30
2024-12-23 08:45,107.00,493.00,0,0.00,458.49,99.20
2024-12-23 09:00,107.00,493.00,0,0.00,458.49,100.00
2024-12-23 09:15,107.00,493.00,0,0.00,458.49,100.00
2024-12-23 09:30,107.00,497.00,0,0.00,462.21,101.00
2024-12-23 09:45,107.00,493.00,0,0.00,458.49,102.00
2024-12-23 10:00,107.00,493.00,0,0.00,458.49,103.00
2024-12-23 10:15,107.00,493.00,0,0.00,458.49,103.00
2024-12-23 10:30,107.00,493.00,0,0.00,458.49,104.00
2024-12-23 10:45,107.00,493.00,0,0.00,458.49,104.00
2024-12-23 11:00,107.00,493.00,0,0.00,458.49,104.00
2024-12-23 11:15,107.00,493.00,0,0.00,458.49,104.00
2024-12-23 11:30,107.00,493.00,0,0.00,458.49,104.00
2024-12-23 11:45,107.00,493.00,0,0.00,458.49,104.00
2024-12-23 12:00,107.00,493.00,0,0.00,458.49,105.00
2024-12-23 12:15,107.00,493.00,0,0.00,458.49,105.00
2024-12-23 12:30,107.00,493.00,0,0.00,458.49,106.00
2024-12-23 12:45,107.00,493.00,0,0.00,458.49,107.00
2024-12-23 13:00,107.00,493.00,0,0.00,458.49,108.00
2024-12-23 13:15,107.00,493.00,0,0.00,458.49,109.00
2024-12-23 13:30,107.00,493.00,0,0.00,458.49,110.00
2024-12-23 13:45,107.00,493.00,0,0.00,458.49,110.00
2024-12-23 14:00,107.00,493.00,0,0.00,458.49,111.00
2024-12-23 14:15,107.00,493.00,0,0.00,458.49,112.00
2024-12-23 14:30,107.00,493.00,0,0.00,458.49,112.00
2024-12-23 14:45,107.00,493.00,0,0.00,458.49,112.00
2024-12-23 15:00,107.00,490.00,0,0.00,455.7,112.00
2024-12-23 15:15,107.00,493.00,0,0.00,458.49,112.00
2024-12-23 15:30,107.00,490.00,0,0.00,455.7,112.00
2024-12-23 15:45,107.00,490.00,0,0.00,455.7,112.00
2024-12-23 16:00,107.00,490.00,0,0.00,455.7,111.00
2024-12-23 16:15,107.00,493.00,0,0.00,458.49,111.00
2024-12-23 16:30,107.00,493.00,0,0.00,458.49,111.00
2024-12-23 16:45,107.00,493.00,0,0.00,458.49,111.00
2024-12-23 17:00,107.00,493.00,0,0.00,458.49,110.00
2024-12-23 17:15,107.00,493.00,0,0.00,458.49,110.00
2024-12-23 17:30,107.00,493.00,0,0.00,458.49,110.00
2024-12-23 17:45,107.00,493.00,0,0.00,458.49,109.00
2024-12-23 18:00,107.00,493.00,0,0.00,458.49,109.00
2024-12-23 18:15,107.00,493.00,0,0.00,458.49,109.00
2024-12-23 18:30,107.00,493.00,0,0.00,458.49,108.00
2024-12-23 18:45,107.00,497.00,0,0.00,462.21,108.00
2024-12-23 19:00,107.00,497.00,0,0.00,462.21,107.00
2024-12-23 19:15,107.00,497.00,0,0.00,462.21,107.00
2024-12-23 19:30,107.00,497.00,0,0.00,462.21,107.00
2024-12-23 19:45,107.00,497.00,0,0.00,462.21,106.00
2024-12-23 20:00,107.00,497.00,0,0.00,462.21,106.00
2024-12-23 20:15,107.00,497.00,0,0.00,462.21,105.00
2024-12-23 20:30,107.00,497.00,0,0.00,462.21,105.00
2024-12-23 20:45,107.00,497.00,0,0.00,462.21,105.00
2024-12-23 21:00,107.00,497.00,0,0.00,462.21,104.00
2024-12-23 21:15,107.00,497.00,0,0.00,462.21,104.00
2024-12-23 21:30,107.00,497.00,0,0.00,462.21,103.00
2024-12-23 21:45,107.00,493.00,0,0.00,458.49,103.00
2024-12-23 22:00,107.00,497.00,0,0.00,462.21,102.00
2024-12-23 22:15,107.00,497.00,0,0.00,462.21,102.00
2024-12-23 22:30,107.00,497.00,0,0.00,462.21,102.00
2024-12-23 22:45,107.00,497.00,0,0.00,462.21,101.00
2024-12-23 23:00,107.00,497.00,0,0.00,462.21,101.00
2024-12-23 23:15,107.00,497.00,0,0.00,462.21,101.00
2024-12-23 23:30,107.00,497.00,0,0.00,462.21,101.00
2024-12-23 23:45,107.00,497.00,0,0.00,462.21,101.00
2024-12-24 00:00,107.00,497.00,0,0.00,462.21,101.00
2024-12-24 00:15,107.00,497.00,0,0.00,462.21,101.00
2024-12-24 00:30,107.00,497.00,0,0.00,462.21,101.00
2024-12-24 00:45,107.00,497.00,0,0.00,462.21,102.00
2024-12-24 01:00,107.00,500.00,0,0.00,465.0,102.00
2024-12-24 01:15,107.00,500.00,0,0.00,465.0,102.00
2024-12-24 01:30,107.00,500.00,0,0.00,465.0,103.00
2024-12-24 01:45,107.00,500.00,0,0.00,465.0,103.00
2024-12-24 02:00,107.00,500.00,0,0.00,465.0,103.00
2024-12-24 02:15,107.00,503.00,0,0.00,467.79,104.00
2024-12-24 02:30,107.00,503.00,0,0.00,467.79,105.00
2024-12-24 02:45,107.00,503.00,0,0.00,467.79,105.00
2024-12-24 03:00,107.00,503.00,0,0.00,467.79,105.00
2024-12-24 03:15,107.00,503.00,0,0.00,467.79,105.00
2024-12-24 03:30,107.00,506.00,0,0.00,470.58,106.00
2024-12-24 03:45,107.00,506.00,0,0.00,470.58,106.00
2024-12-24 04:00,107.00,506.00,0,0.00,470.58,107.00
2024-12-24 04:15,107.00,506.00,0,0.00,470.58,108.00
2024-12-24 04:30,107.00,506.00,0,0.00,470.58,108.00
2024-12-24 04:45,107.00,509.00,0,0.00,473.37,109.00
2024-12-24 05:00,107.00,509.00,0,0.00,473.37,110.00
2024-12-24 05:15,107.00,509.00,0,0.00,473.37,111.00
2024-12-24 05:30,107.00,509.00,0,0.00,473.37,112.00
2024-12-24 05:45,107.00,509.00,0,0.00,473.37,113.00
2024-12-24 06:00,107.00,509.00,0,0.00,473.37,113.00
2024-12-24 06:15,107.00,509.00,0,0.00,473.37,115.00
2024-12-24 06:30,107.00,509.00,0,0.00,473.37,115.00
2024-12-24 06:45,107.00,512.00,0,0.00,476.16,116.00
2024-12-24 07:00,107.00,512.00,0,0.00,476.16,117.00
2024-12-24 07:15,107.00,512.00,0,0.00,476.16,118.00
2024-12-24 07:30,107.00,512.00,0,0.00,476.16,118.00
2024-12-24 07:45,107.00,512.00,0,0.00,476.16,119.00
2024-12-24 08:00,107.00,512.00,0,0.00,476.16,120.00
2024-12-24 08:15,107.00,512.00,0,0.00,476.16,121.00
2024-12-24 08:30,107.00,512.00,0,0.00,476.16,121.00
2024-12-24 08:45,107.00,512.00,0,0.00,476.16,122.00
2024-12-24 09:00,107.00,516.00,0,0.00,479.88,123.00
2024-12-24 09:15,107.00,516.00,0,0.00,479.88,123.00
2024-12-24 09:30,107.00,516.00,0,0.00,479.88,124.00
2024-12-24 09:45,107.00,516.00,0,0.00,479.88,124.00
2024-12-24 10:00,107.00,516.00,0,0.00,479.88,125.00
2024-12-24 10:15,107.00,516.00,0,0.00,479.88,125.00
2024-12-24 10:30,107.00,516.00,0,0.00,479.88,125.00
2024-12-24 10:45,107.00,516.00,0,0.00,479.88,125.00
2024-12-24 11:00,107.00,516.00,0,0.00,479.88,125.00
2024-12-24 11:15,107.00,516.00,0,0.00,479.88,126.00
2024-12-24 11:30,107.00,519.00,0,0.00,482.67,126.00
2024-12-24 11:45,107.00,519.00,0,0.00,482.67,127.00
2024-12-24 12:00,107.00,519.00,0,0.00,482.67,127.00
2024-12-24 12:15,107.00,519.00,0,0.00,482.67,128.00
2024-12-24 12:30,107.00,519.00,0,0.00,482.67,128.00
2024-12-24 12:45,107.00,519.00,0,0.00,482.67,129.00
2024-12-24 13:00,107.00,519.00,0,0.00,482.67,130.00
2024-12-24 13:15,107.00,519.00,0,0.00,482.67,130.00
2024-12-24 13:30,107.00,519.00,0,0.00,482.67,131.00
2024-12-24 13:45,107.00,519.00,0,0.00,482.67,131.00
2024-12-24 14:00,107.00,522.00,0,0.00,485.46,131.00
2024-12-24 14:15,107.00,522.00,0,0.00,485.46,132.00
2024-12-24 14:30,107.00,522.00,0,0.00,485.46,132.00
2024-12-24 14:45,107.00,522.00,0,0.00,485.46,133.00
2024-12-24 15:00,107.00,522.00,0,0.00,485.46,134.00
2024-12-24 15:15,107.00,522.00,0,0.00,485.46,134.00
2024-12-24 15:30,107.00,522.00,0,0.00,485.46,135.00
2024-12-24 15:45,107.00,522.00,0,0.00,485.46,134.00
2024-12-24 16:00,107.00,525.00,0,0.00,488.25,134.00
2024-12-24 16:15,107.00,525.00,0,0.00,488.25,135.00
2024-12-24 16:30,107.00,522.00,0,0.00,485.46,136.00
2024-12-24 16:45,107.00,525.00,0,0.00,488.25,136.00
2024-12-24 17:00,107.00,525.00,0,0.00,488.25,137.00
2024-12-24 17:15,107.00,525.00,0,0.00,488.25,137.00
2024-12-24 17:30,107.00,525.00,0,0.00,488.25,138.00
2024-12-24 17:45,107.00,525.00,0,0.00,488.25,138.00
2024-12-24 18:00,107.00,525.00,0,0.00,488.25,138.00
2024-12-24 18:15,107.00,525.00,0,0.00,488.25,138.00
2024-12-24 18:30,107.00,525.00,0,0.00,488.25,138.00
2024-12-24 18:45,107.00,528.00,0,0.00,491.04,139.00
2024-12-24 19:00,107.00,528.00,0,0.00,491.04,139.00
2024-12-24 19:15,107.00,528.00,0,0.00,491.04,139.00
2024-12-24 19:30,107.00,528.00,0,0.00,491.04,140.00
2024-12-24 19:45,107.00,528.00,0,0.00,491.04,140.00
2024-12-24 20:00,107.00,528.00,0,0.00,491.04,140.00
2024-12-24 20:15,107.00,528.00,0,0.00,491.04,141.00
2024-12-24 20:30,107.00,528.00,0,0.00,491.04,141.00
2024-12-24 20:45,107.00,528.00,0,0.00,491.04,142.00
